Timestamp,Cur_CF1_X,Cur_CF1_Y,Cur_CF1_Z,Cur_CF2_X,Cur_CF2_Y,Cur_CF2_Z,Cur_Cluster_X,Cur_Cluster_Y,Cur_Cluster_Z,Cur_Alpha,Cur_Beta,Cur_Phi1,Cur_Phi2,Cur_P,Des_Cluster_X,Des_Cluster_Y,Des_Cluster_Z,Des_Alpha,Des_Beta,Des_Phi1,Des_Phi2,Des_P,Des_CF1_X,Des_CF1_Y,Des_CF1_Z,Safe_CF1_X,Safe_CF1_Y,Safe_CF1_Z,Des_CF2_X,Des_CF2_Y,Des_CF2_Z,Safe_CF2_X,Safe_CF2_Y,Safe_CF2_Z
2025-09-11 16:29:56.950922,0.7444319128990173,0.09791753441095352,0.982754647731781,0.805928647518158,0.17104096710681915,4.986030101776123,0.7751802802085876,0.13447925075888634,2.984392374753952,0.015360396430201697,0.018261715786385208,0.015360396430201697,0.015360396430201697,4.0044154686710485,0.75,1.0,3.0,0,0,0,0,4,0.7500212309528346,1.0000362503602795,0.9994294707759468,3.0,1.109013853236154,3.0,0.7499787690471654,0.9999637496397205,5.000570529224053,0.0,0.8909861467638461,2.335092490359625
2025-09-11 16:29:57.050962,0.7440360188484192,0.09706806391477585,0.982981264591217,0.8058969378471375,0.17111817002296448,4.9860453605651855,0.7749664783477783,0.13409311696887016,2.9845133125782013,0.015452162129042168,0.018494039175519467,0.015452162129042168,0.015452162129042168,4.004226810258116,0.75,1.0,3.0,0,0,0,0,4,0.7500196076719389,1.0000348618530306,0.9994181399585484,3.0,1.109013853236154,3.0,0.7499803923280611,0.9999651381469693,5.000581860041452,0.0,0.8909861467638461,2.335092490359625
2025-09-11 16:29:57.151264,0.7444137334823608,0.09776420891284943,0.9828005433082581,0.8061496615409851,0.17114600539207458,4.986038684844971,0.775281697511673,0.134455107152462,2.9844196140766144,0.01542027541408998,0.018326378563330727,0.01542027541408998,0.01542027541408998,4.004386573586783,0.75,1.0,3.0,0,0,0,0,4,0.7500209990265992,1.0000360850408911,0.9994252631499015,0.7500207819938749,1.0000360399159223,0.9994225843144747,0.7499790009734008,0.9999639149591089,5.000574736850099,0.7499792180061251,0.9999639600840777,3.0
2025-09-11 16:29:57.251618,0.7449471950531006,0.10025840997695923,0.9840593338012695,0.8080940842628479,0.17324045300483704,4.98606538772583,0.7765206396579742,0.13674943149089813,2.98506236076355,0.0157774997249366,0.018232074802083557,0.0157774997249366,0.0157774997249366,4.00316953973601,0.75,1.0,3.0,0,0,0,0,4,0.7500118821699434,1.000024848643248,0.9994179080645227,0.7500207819938749,1.0000360399159223,0.9994225843144747,0.7499881178300566,0.9999751513567522,5.0005820919354775,0.7499792180061251,0.9999639600840777,3.0
2025-09-11 16:29:57.352188,0.7502086758613586,0.12085514515638351,0.9894231557846069,0.8140409588813782,0.18596024811267853,4.9819769859313965,0.7821248173713684,0.15340769663453102,2.9857000708580017,0.015986470772616283,0.016303102988975183,0.015986470772616283,0.015986470772616283,3.99359478683132,0.75,1.0,3.0,0,0,0,0,4,0.7499376078744925,0.9999449057766039,0.9994804468742542,0.7500207819938749,1.0000360399159223,0.9994225843144747,0.7500623921255075,1.0000550942233961,5.000519553125746,0.7499792180061251,0.9999639600840777,3.0
2025-09-11 16:29:57.453012,0.7633923292160034,0.15605013072490692,1.0013023614883423,0.8264985680580139,0.209917351603508,4.968766212463379,0.7949454486370087,0.18298374116420746,2.9850342869758606,0.015904598021186666,0.013574691957724877,0.015904598021186666,0.015904598021186666,3.9683313223141585,0.75,1.0,3.0,0,0,0,0,4,0.7497397197389402,0.99978340593647,0.9995697881281912,0.7500209358095346,1.0000362729324737,0.9994247282158899,0.7502602802610598,1.00021659406353,5.000430211871809,0.7499790641904654,0.9999637270675265,3.0
2025-09-11 16:29:57.553152,0.7856347560882568,0.1996394246816635,1.0205872058868408,0.848186194896698,0.23745845258235931,4.944774627685547,0.8169104754924774,0.2185489386320114,2.982680916786194,0.01593862248321404,0.00963589395913016,0.01593862248321404,0.01593862248321404,3.924868135717624,0.75,1.0,3.0,0,0,0,0,4,0.7493957514116512,0.9996374390071431,0.9996661934372311,0.7500209358095346,1.0000362729324737,0.9994247282158899,0.7506042485883488,1.000362560992857,5.000333806562769,0.7499790641904654,0.9999637270675265,3.0
2025-09-11 16:29:57.653189,0.8178537487983704,0.25033849477767944,1.0440847873687744,0.876787006855011,0.26615118980407715,4.911190509796143,0.8473203778266907,0.2582448422908783,2.9776376485824585,0.015238449780862275,0.004088528259249178,0.015238449780862275,0.015238449780862275,3.867587082233529,0.75,1.0,3.0,0,0,0,0,4,0.7489883902553196,0.9997292697216629,0.9997675726387183,0.7500209358095346,1.0000362729324737,0.9994247282158899,0.7510116097446804,1.0002707302783371,5.000232427361282,0.7499790641904654,0.9999637270675265,3.0
2025-09-11 16:29:57.753751,0.8561355471611023,0.30406180024147034,1.0679190158843994,0.9115610718727112,0.29796871542930603,4.8736090660095215,0.8838483095169067,0.3010152578353882,2.9707640409469604,0.014562827184096724,-0.0016008748585509404,0.014562827184096724,0.014562827184096724,3.8060985105608394,0.75,1.0,3.0,0,0,0,0,4,0.7485861446520155,1.0001552085460061,0.9998061819306469,0.7500209358095346,1.0000362729324737,0.9994247282158899,0.7514138553479845,0.9998447914539939,5.000193818069353,0.7499790641904654,0.9999637270675265,3.0
2025-09-11 16:29:57.854138,0.8976963758468628,0.36431899666786194,1.0881589651107788,0.947127103805542,0.33424463868141174,4.835540294647217,0.9224117398262024,0.34928181767463684,2.961849629878998,0.013189973744821438,-0.00802456270176619,0.013189973744821438,0.013189973744821438,3.747827996697968,0.75,1.0,3.0,0,0,0,0,4,0.748334005863474,1.001012096934799,0.9997917092534913,0.7500209365085202,1.000036006991754,0.9994269935552544,0.751665994136526,0.998987903065201,5.000208290746508,0.7499790634914798,0.9999639930082459,3.0
2025-09-11 16:29:57.954457,0.9386473894119263,0.42881229519844055,1.1010805368423462,0.9813668131828308,0.3774002492427826,4.802027702331543,0.9600071012973785,0.4031062722206116,2.9515541195869446,0.011542322746708253,-0.01388977279217063,0.011542322746708253,0.011542322746708253,3.701550765473734,0.75,1.0,3.0,0,0,0,0,4,0.748272736027798,1.0020742825228512,0.9997225658478278,0.7500209365085202,1.000036006991754,0.9994269935552544,0.751727263972202,0.9979257174771488,5.0002774341521725,0.7499790634914798,0.9999639930082459,3.0
2025-09-11 16:29:58.061534,0.9802140593528748,0.5026797652244568,1.1054102182388306,1.0141932964324951,0.4348776936531067,4.773377895355225,0.9972036778926849,0.46877872943878174,2.9393940567970276,0.009263512690252499,-0.018482017433266426,0.009263512690252499,0.009263512690252499,3.668751639159091,0.75,1.0,3.0,0,0,0,0,4,0.7484597322383145,1.0030647548396692,0.9996434564450707,0.7500209365085202,1.000036006991754,0.9994269935552544,0.7515402677616855,0.9969352451603307,5.000356543554929,0.7499790634914798,0.9999639930082459,3.0
