x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
1,1,0,0.9858078763252351,0.08524800108336816,1.13989749158301,-94.6369855927258,3.009937935890403,-0.9176469260366724,0.0001695180016009582,0.00047518182964327045,9.667512955889762e-05,0.2879211411369472,1.711688493665274,1.2571961955187825
