x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
1,1,0,0.9897192552322295,0.08651335530164761,1.1368706383356233,-262.08457961663964,-1.7233663837402695,0.09988637726027065,0.00020498453201428307,0.00046655907536152086,4.380796751956972e-05,0.09071435325704548,3.0210368997245136,2.9669781177726087
