x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0,-1,0,-0.3776468856847665,0.0797474408718076,-0.6027993653106223,-177.9634360241132,77.45272256809226,63.64855163313066,0.00015363719444038066,0.0003256796991068211,0.0001657129243537373,0.1779618250545577,17.3466750223468,24.960246173860202
