x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
1,1,0,0.9854587479335506,0.08474247539188799,1.1400949835777283,-94.64727926486876,2.619565769553003,-0.8928634659818759,0.00014699069024462735,0.0005341862425614696,0.00013150466861748427,0.22742377626243446,1.4672893103016138,0.6957042377492447
