x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
1,1,0,0.9693101259266458,0.08583217988290434,1.1401620986984997,-335.8919317478087,56.05073804622743,73.9802862667456,0.00014156351094421837,0.00034204636689172673,6.236576824957718e-05,10.560255443002529,20.159683481162144,41.47431393085438
